User_ID,Account_Balance,Previous_Fraudulent_Activity
USER_4288,77183.08,0
USER_4289,84072.83,0
USER_4290,9940.93,1
USER_4291,52580.22,0
USER_4292,86092.34,0
USER_4293,6393.26,0
USER_4294,82600.08,1
USER_4295,16940.72,0
USER_4296,598.51,0
USER_4297,94304.76,1
USER_4298,29626.57,1
USER_4299,71650.17,1
USER_4300,34966.06,1
USER_4301,91395.42,1
USER_4302,33415.81,0
USER_4303,16728.83,0
USER_4304,49825.65,0
USER_4305,4456.89,0
USER_4306,79787.85,0
USER_4307,72924.5,0
USER_4308,85080.0,0
USER_4309,33795.12,0
USER_4310,59661.76,0
USER_4311,70822.13,0
USER_4312,59922.21,1
USER_4313,6802.68,0
USER_4314,93755.1,0
USER_4315,68139.26,0
USER_4316,67816.74,0
USER_4317,51866.06,1
USER_4318,28558.61,1
USER_4319,66549.91,0
USER_4320,99015.49,0
USER_4321,782.37,0
USER_4322,76029.46,0
USER_4323,74435.61,1
USER_4324,46492.47,1
USER_4325,70896.69,1
USER_4326,16585.37,1
USER_4327,52686.2,1
USER_4328,83869.33,0
USER_4329,68305.66,0
USER_4330,72882.97,0
USER_4331,51373.93,1
USER_4332,32160.85,1
USER_4333,74218.27,0
USER_4334,79374.06,0
USER_4335,45633.06,0
USER_4336,41988.95,1
USER_4337,29719.53,1
USER_4338,18101.33,0
USER_4339,23642.92,1
USER_4340,30914.34,0
USER_4341,93431.84,0
USER_4342,22686.42,0
USER_4343,63926.57,1
USER_4344,98978.58,1
USER_4345,20291.2,1
USER_4346,74401.09,0
USER_4347,90441.27,0
USER_4348,7507.14,1
USER_4349,30400.76,1
USER_4350,38510.63,0
USER_4351,49815.27,1
USER_4352,86693.3,0
USER_4353,55665.04,0
USER_4354,57320.38,0
USER_4355,78024.1,1
USER_4356,94538.24,1
USER_4357,37281.68,1
USER_4358,5809.42,1
USER_4359,62787.66,0
USER_4360,81993.03,0
USER_4361,61423.55,0
USER_4362,24992.34,0
USER_4363,85035.95,0
USER_4364,91449.84,1
USER_4365,92441.53,0
USER_4366,35493.49,0
USER_4367,63807.69,0
USER_4368,53362.13,1
USER_4369,93294.46,1
USER_4370,97206.75,0
USER_4371,59701.67,1
USER_4372,70559.36,1
USER_4373,63627.36,1
USER_4374,64884.04,1
USER_4375,98776.37,0
USER_4376,74737.08,0
USER_4377,48827.47,1
USER_4378,43586.86,0
USER_4379,18998.88,0
USER_4380,53520.53,1
USER_4381,7715.86,0
USER_4382,11389.72,0
USER_4383,32339.44,1
USER_4384,95231.53,1
USER_4385,49356.61,0
USER_4386,11626.59,0
USER_4387,60406.79,1
USER_4388,47703.59,0
USER_4389,5600.79,0
USER_4390,49082.58,1
USER_4391,51616.55,0
USER_4392,88374.09,0
USER_4393,43845.67,0
USER_4394,41887.84,0
USER_4395,59606.21,0
USER_4396,59393.79,0
USER_4397,14045.16,0
USER_4398,3927.27,0
USER_4399,24178.94,0
USER_4400,7682.47,1
USER_4401,63632.81,0
USER_4402,35245.02,0
USER_4403,49722.94,1
USER_4404,14495.2,1
USER_4405,76526.04,0
USER_4406,11550.57,1
USER_4407,24095.8,1
USER_4408,29117.96,1
USER_4409,7214.55,1
USER_4410,23489.86,0
USER_4411,30500.9,0
USER_4412,91748.33,1
USER_4413,6576.33,0
USER_4414,7597.33,1
USER_4415,92677.42,0
USER_4416,30664.65,0
USER_4417,38362.54,0
USER_4418,6104.79,0
USER_4419,56459.97,0
USER_4420,42437.6,1
USER_4421,9473.58,1
USER_4422,88965.92,0
USER_4423,38306.94,1
USER_4424,45683.14,0
USER_4426,65488.61,1
USER_4427,64869.7,0
USER_4428,47139.71,1
USER_4429,98365.33,1
USER_4430,44114.13,1
USER_4431,24106.45,0
USER_4432,99760.12,1
USER_4433,11222.21,0
USER_4434,63437.17,1
USER_4435,66259.56,1
USER_4436,18574.43,0
USER_4437,69393.46,1
USER_4438,10550.07,0
USER_4439,2918.46,0
USER_4440,74447.98,1
USER_4441,21118.19,0
USER_4442,30672.07,1
USER_4443,94869.58,0
USER_4444,23267.47,0
USER_4445,64282.32,0
USER_4446,21662.15,1
USER_4447,55784.04,0
USER_4448,85910.58,0
USER_4449,26986.71,1
USER_4450,66232.26,1
USER_4451,85469.37,0
USER_4452,70828.34,0
USER_4453,83668.33,0
USER_4454,64179.65,0
USER_4455,87756.97,1
USER_4456,31518.99,1
USER_4457,38909.99,1
USER_4458,1143.3,0
USER_4459,2258.0,1
USER_4460,70259.36,0
USER_4461,7266.5,1
USER_4462,45350.91,1
USER_4463,23295.82,0
USER_4464,29764.85,1
USER_4465,93927.31,1
USER_4466,52072.85,0
USER_4467,51381.36,1
USER_4468,83634.03,1
USER_4469,89520.79,0
USER_4470,93291.49,0
USER_4471,89994.5,1
USER_4472,60032.39,1
USER_4473,54437.36,1
USER_4474,87011.2,0
USER_4475,37737.22,0
USER_4476,85622.32,0
USER_4477,56303.14,0
USER_4478,13540.6,1
USER_4479,63389.87,0
USER_4480,64313.05,0
USER_4481,67685.48,0
USER_4482,88029.85,1
USER_4483,32101.25,1
USER_4484,20577.38,0
USER_4485,82803.36,0
USER_4486,69835.93,1
USER_4487,85543.35,1
USER_4488,48213.3,1
USER_4489,24038.85,1
USER_4490,35182.85,1
USER_4491,64254.93,0
USER_4492,52412.48,1
USER_4493,87068.03,1
USER_4494,59852.02,1
USER_4495,11852.14,0
USER_4496,52640.39,0
USER_4497,52382.05,0
USER_4498,84076.94,1
USER_4499,5225.4,1
USER_4500,16401.89,0
USER_4501,59799.64,1
USER_4503,17768.56,0
USER_4504,27647.06,1
USER_4505,88655.38,0
USER_4506,62784.04,0
USER_4507,41653.51,0
USER_4508,80560.96,0
USER_4509,20417.94,1
USER_4510,22994.08,1
USER_4511,79511.64,1
USER_4512,90056.17,1
USER_4513,28006.22,0
USER_4514,56970.47,1
USER_4515,94214.63,0
USER_4516,77224.28,1
USER_4517,25707.77,0
USER_4518,73712.34,1
USER_4519,62049.24,0
USER_4520,4486.62,0
USER_4521,35156.53,0
USER_4522,29477.87,0
USER_4523,8047.15,1
USER_4524,82437.52,0
USER_4525,72653.32,1
USER_4526,58547.32,0
USER_4527,79860.15,1
USER_4528,5523.81,0
USER_4529,37901.93,0
USER_4530,53402.83,0
USER_4531,45229.04,1
USER_4532,26484.86,0
USER_4533,95123.79,1
USER_4534,11803.68,1
USER_4535,69903.2,1
USER_4536,75460.01,1
USER_4537,56997.46,0
USER_4538,6785.65,0
USER_4539,95004.82,1
USER_4540,80231.51,0
USER_4541,93782.29,0
USER_4542,41857.43,0
USER_4543,82865.21,1
USER_4544,11074.21,1
USER_4545,76249.11,0
USER_4546,71498.82,0
USER_4547,1135.75,0
USER_4548,97560.14,1
USER_4549,4519.35,0
USER_4550,18524.31,0
USER_4551,12695.55,0
USER_4552,82885.92,1
USER_4553,91270.54,0
USER_4554,81203.56,1
USER_4555,65419.54,0
USER_4556,48972.98,0
USER_4557,28081.82,0
USER_4558,66363.7,1
USER_4559,13040.76,0
USER_4560,99686.71,0
USER_4561,17200.42,1
USER_4562,54449.62,0
USER_4563,59145.49,1
USER_4564,17268.14,0
USER_4565,88100.12,0
USER_4566,1388.53,1
USER_4567,39338.87,0
USER_4568,9543.3,0
USER_4569,34711.96,0
USER_4570,15337.56,0
USER_4571,71474.98,1
USER_4572,27127.77,0
USER_4573,86354.43,0
USER_4574,66309.12,0
USER_4575,64737.06,0
USER_4576,27564.98,1
USER_4577,17716.61,0
USER_4578,39617.69,0
USER_4579,14027.94,0
USER_4580,32712.41,0
USER_4581,3218.0,0
USER_4582,26483.72,1
USER_4583,60012.47,0
USER_4584,54206.11,1
USER_4585,96718.24,0
USER_4586,92489.98,0
USER_4587,59654.71,1
USER_4588,15502.03,1
USER_4589,15468.97,0
USER_4590,54144.09,1
USER_4591,29981.9,1
USER_4592,76279.24,1
USER_4593,63580.03,0
USER_4594,34487.92,0
USER_4595,70966.16,0
USER_4596,26654.48,0
USER_4597,82373.05,1
USER_4598,3522.02,1
USER_4599,48307.85,0
USER_4600,13269.0,0
USER_4601,51869.53,1
USER_4602,14549.7,0
USER_4603,71028.76,0
USER_4604,74194.15,1
USER_4605,49748.15,0
USER_4606,42934.31,1
USER_4607,59255.7,0
USER_4608,69024.84,1
USER_4609,29720.1,0
USER_4610,76449.66,1
USER_4611,14664.44,1
USER_4612,1300.88,0
USER_4613,18901.89,0
USER_4614,74504.11,1
USER_4615,62985.91,0
USER_4616,42410.44,1
USER_4617,87572.91,0
USER_4618,53524.6,0
USER_4619,66463.51,0
USER_4620,70558.58,0
USER_4621,46186.35,1
USER_4622,35780.24,1
USER_4623,95469.38,0
USER_4624,8684.66,1
USER_4625,63393.28,0
USER_4626,22715.93,0
USER_4627,3962.97,0
USER_4628,40159.19,1
USER_4629,94079.62,0
USER_4630,47132.37,0
USER_4631,66687.3,0
USER_4632,22952.79,0
USER_4633,30583.15,0
USER_4634,47331.01,0
USER_4635,63328.91,0
USER_4636,93102.57,0
USER_4637,2558.77,1
USER_4638,16311.37,1
USER_4639,96036.42,1
USER_4640,77098.64,0
USER_4641,43994.85,0
USER_4642,35811.22,1
USER_4643,82519.96,0
USER_4644,39842.23,1
USER_4645,90646.41,0
USER_4646,87084.1,0
USER_4647,16810.69,0
USER_4648,6095.76,0
USER_4649,88034.77,0
USER_4650,23970.24,0
USER_4651,867.26,0
USER_4652,95162.4,0
USER_4653,76187.09,1
USER_4654,73996.24,0
USER_4655,33059.57,1
USER_4656,97181.04,1
USER_4657,89579.46,0
USER_4658,3816.14,1
USER_4659,6074.61,1
USER_4660,42734.53,0
USER_4661,606.2,0
USER_4662,87533.6,0
USER_4663,59920.83,0
USER_4664,66671.49,0
USER_4665,25947.83,0
USER_4666,81204.42,0
USER_4667,72003.55,0
USER_4668,8969.05,0
USER_4669,54740.63,0
USER_4670,80726.18,0
USER_4671,95252.5,0
USER_4672,23262.81,1
USER_4673,99000.82,0
USER_4674,76941.58,0
USER_4675,64959.98,0
USER_4676,86386.69,1
USER_4677,47820.11,0
USER_4678,18346.84,0
USER_4679,39223.08,0
USER_4680,19672.14,0
USER_4681,43177.86,0
USER_4682,20538.42,0
USER_4683,67572.87,0
USER_4684,89393.47,0
USER_4685,6648.17,1
USER_4686,54976.93,1
USER_4687,76304.12,0
USER_4688,58424.42,1
USER_4689,11253.33,0
USER_4690,89430.19,1
USER_4691,969.97,1
USER_4692,20229.54,0
USER_4693,29159.1,1
USER_4694,13523.78,0
USER_4695,24317.19,0
USER_4696,40857.54,1
USER_4697,46844.85,1
USER_4698,25746.69,0
USER_4699,10577.97,1
USER_4700,49474.78,0
USER_4701,84012.51,0
USER_4702,79935.2,0
USER_4703,99746.86,0
USER_4704,76460.94,1
USER_4705,1681.36,0
USER_4706,18146.86,1
USER_4708,38315.5,0
USER_4709,68812.93,1
USER_4710,10536.12,0
USER_4711,74273.84,1
USER_4712,85815.21,1
USER_4713,62670.11,0
USER_4714,18803.84,1
USER_4715,83871.64,0
USER_4716,74817.74,0
USER_4717,32740.59,0
USER_4718,79464.97,1
USER_4719,21597.35,1
USER_4720,11065.14,1
USER_4721,14889.98,1
USER_4722,28652.1,1
USER_4723,34574.31,1
USER_4724,37632.66,0
USER_4725,69355.49,1
USER_4726,51712.66,1
USER_4727,49255.03,1
USER_4728,78665.0,1
USER_4729,13263.79,1
USER_4730,54339.41,0
USER_4731,89747.58,1
USER_4732,98920.22,0
USER_4733,46320.61,1
USER_4734,75236.43,1
USER_4735,44825.17,0
USER_4736,15553.47,0
USER_4737,65654.69,1
USER_4738,47939.46,0
USER_4739,70741.12,0
USER_4740,26353.3,1
USER_4741,74828.22,1
USER_4742,11054.53,0
USER_4743,15657.1,0
USER_4744,99522.34,0
USER_4745,22722.2,0
USER_4746,55713.73,0
USER_4747,39898.23,0
USER_4748,42662.14,1
USER_4749,52127.37,0
USER_4750,31586.34,1
USER_4751,70325.46,0
USER_4752,98566.42,0
USER_4753,5999.15,0
USER_4754,53906.07,1
USER_4755,40888.76,1
USER_4756,4890.44,0
USER_4757,33108.31,1
USER_4758,50650.23,1
USER_4759,42958.13,1
USER_4760,46465.92,0
USER_4761,56088.92,0
USER_4762,74315.21,0
USER_4763,90793.16,1
USER_4764,88346.53,1
USER_4765,45031.68,0
USER_4766,59931.0,1
USER_4767,64128.38,1
USER_4768,66537.51,0
USER_4769,69532.88,0
USER_4770,8348.98,1
USER_4771,58036.33,1
USER_4772,74301.72,0
USER_4773,39671.17,1
USER_4774,27754.32,1
USER_4775,47713.01,0
USER_4776,93735.44,0
USER_4777,11721.22,1
USER_4778,66808.47,1
USER_4779,77735.11,0
USER_4780,65013.61,0
USER_4781,1338.01,0
USER_4782,59890.07,0
USER_4783,60221.92,0
USER_4784,99997.94,0
USER_4785,88472.81,0
USER_4786,89780.05,1
USER_4787,81371.08,0
USER_4788,1288.7,0
USER_4789,4256.93,0
USER_4790,25100.65,0
USER_4791,91202.63,1
USER_4792,47465.02,1
USER_4793,24815.47,1
USER_4794,13773.01,0
USER_4795,90821.17,1
USER_4796,76960.11,1
USER_4797,44025.27,0
USER_4798,64112.61,0
USER_4799,41831.09,0
USER_4800,57790.43,0
USER_4801,69639.76,1
USER_4802,54524.12,0
USER_4803,63794.07,0
USER_4804,37931.1,1
USER_4805,2790.62,0
USER_4806,965.5,1
USER_4807,17087.61,1
USER_4808,77676.47,1
USER_4809,53939.58,1
USER_4810,91717.87,1
USER_4811,60557.1,0
USER_4812,75504.14,0
USER_4813,56685.2,0
USER_4814,67757.52,0
USER_4815,66712.93,0
USER_4816,88527.83,0
USER_4817,68945.7,1
USER_4818,93396.22,0
USER_4819,80557.97,1
USER_4820,71125.8,1
USER_4821,48110.57,0
USER_4822,18771.4,1
USER_4823,8996.3,0
USER_4824,66473.09,0
USER_4825,81896.87,0
USER_4826,92669.98,1
USER_4827,39354.55,0
USER_4828,74255.46,1
USER_4829,67423.04,0
USER_4830,16610.54,0
USER_4831,65176.35,1
USER_4832,4337.37,1
USER_4833,95698.28,1
USER_4834,61155.46,0
USER_4835,2738.71,0
USER_4836,28934.48,1
USER_4837,35339.63,1
USER_4838,853.38,1
USER_4839,53153.68,1
USER_4840,8294.84,1
USER_4841,42031.75,1
USER_4842,47642.3,0
USER_4843,46661.79,0
USER_4844,73494.92,0
USER_4845,57359.75,1
USER_4846,81681.59,0
USER_4847,70409.16,1
USER_4848,18854.2,0
USER_4849,44522.49,0
USER_4850,28760.11,0
USER_4851,46957.92,0
USER_4852,79131.12,1
USER_4853,36670.74,0
USER_4854,76960.57,0
USER_4855,26602.81,0
USER_4856,47076.81,1
USER_4857,43552.17,0
USER_4858,79989.35,0
USER_4859,53585.69,1
USER_4860,62365.16,0
USER_4861,14361.25,0
USER_4862,85058.08,1
USER_4863,45970.19,1
USER_4864,32702.51,0
USER_4865,18246.44,0
USER_4866,1855.47,1
USER_4867,98198.78,1
USER_4868,53838.49,0
USER_4869,95738.16,0
USER_4870,5509.34,0
USER_4871,23719.14,0
USER_4872,80973.88,0
USER_4873,25455.13,0
USER_4874,25603.65,0
USER_4875,46467.43,1
USER_4876,23655.53,0
USER_4877,84536.03,1
USER_4878,69406.97,0
USER_4879,62378.93,0
USER_4880,28812.18,1
USER_4881,39219.34,0
USER_4882,55698.92,1
USER_4883,78464.78,0
USER_4884,10833.25,0
USER_4885,17395.59,0
USER_4886,22864.41,1
USER_4887,49594.62,0
USER_4888,54139.64,0
USER_4889,18263.89,0
USER_4890,31642.35,1
USER_4891,15590.32,0
USER_4892,75515.42,1
USER_4893,91783.96,0
USER_4894,21786.18,1
USER_4895,1902.49,0
USER_4896,76367.03,0
USER_4897,53756.47,1
USER_4898,24192.86,1
USER_4899,90053.92,0
USER_4900,72456.29,0
USER_4901,78637.49,1
USER_4902,87291.51,1
USER_4903,99716.03,1
USER_4904,68235.13,1
USER_4905,92139.79,1
USER_4906,14776.12,1
USER_4907,46418.37,1
USER_4908,56149.25,0
USER_4909,71174.21,0
USER_4910,38564.79,0
USER_4911,4729.75,1
USER_4912,35342.47,0
USER_4913,78210.1,1
USER_4914,82827.56,1
USER_4915,80541.27,0
USER_4916,17257.53,0
USER_4917,96677.11,0
USER_4918,53083.42,1
USER_4919,57807.54,1
USER_4920,75346.53,0
USER_4921,23075.96,0
USER_4922,74518.67,1
USER_4923,20891.09,0
USER_4924,69341.71,1
USER_4925,10858.03,1
USER_4926,20638.2,0
USER_4927,28118.38,1
USER_4928,88282.92,1
USER_4929,48190.21,0
USER_4930,99305.23,0
USER_4931,15249.35,0
USER_4932,97341.04,0
USER_4933,54960.15,1
USER_4934,67291.54,0
USER_4935,89343.39,1
USER_4936,90094.77,0
USER_4937,52250.45,0
USER_4938,70799.07,0
USER_4939,55849.84,1
USER_4940,3030.08,1
USER_4941,41046.45,0
USER_4942,88845.89,0
USER_4943,95064.14,0
USER_4944,85863.17,0
USER_4945,87464.55,0
USER_4946,61082.95,0
USER_4947,21719.8,0
USER_4948,43679.86,0
USER_4949,95380.05,1
USER_4950,27496.83,0
USER_4951,70400.05,0
USER_4952,46819.32,1
USER_4953,6434.94,1
USER_4954,69597.12,0
USER_4955,21435.7,1
USER_4956,60061.44,0
USER_4957,63306.76,1
USER_4958,98688.4,1
USER_4959,19333.23,0
USER_4960,59300.98,1
USER_4961,86282.01,1
USER_4962,33989.23,0
USER_4963,98445.13,0
USER_4964,81195.71,0
USER_4965,47049.26,0
USER_4966,64258.19,0
USER_4967,49702.67,0
USER_4968,13534.4,0
USER_4969,81297.9,1
USER_4970,16098.72,0
USER_4971,42687.57,0
USER_4972,48458.14,0
USER_4973,40261.42,0
USER_4974,11900.55,0
USER_4975,12184.03,0
USER_4976,91241.68,0
USER_4977,34256.99,1
USER_4978,61147.07,0
USER_4979,80949.15,1
USER_4980,78713.41,1
USER_4981,27690.59,0
USER_4982,64861.51,0
USER_4983,98232.6,1
USER_4984,13425.38,0
USER_4985,35658.98,1
USER_4986,48888.52,1
USER_4987,90080.71,1
USER_4988,56664.87,1
USER_4989,2233.92,0
USER_4990,18226.62,0
USER_4991,5172.52,1
USER_4992,538.72,0
USER_4993,52272.81,0
USER_4994,14864.55,1
USER_4995,46329.96,1
USER_4996,62684.47,1
USER_4997,17330.71,0
USER_4998,34579.65,1
USER_4999,41935.81,0
USER_5000,90279.47,1
USER_5001,25882.73,1
USER_5002,69034.75,0
USER_5003,94396.9,0
USER_5004,76330.09,0
USER_5005,43427.43,1
USER_5006,35452.58,0
USER_5007,3731.05,0
USER_5008,34504.82,1
USER_5009,64344.52,0
USER_5010,78724.19,0
USER_5011,88014.56,1
USER_5012,97253.28,0
USER_5013,34053.64,0
USER_5014,27945.36,1
USER_5015,60052.49,0
USER_5016,1034.62,0
USER_5017,81385.42,0
USER_5018,83107.32,0
USER_5019,55210.36,0
USER_5020,34435.11,0
USER_5021,66659.01,1
USER_5022,68132.09,0
USER_5023,16033.09,0
USER_5024,5194.62,1
USER_5025,95725.21,0
USER_5026,18075.3,0
USER_5027,11327.8,1
USER_5029,81126.24,0
USER_5030,25505.22,0
USER_5031,6281.71,0
USER_5032,9620.54,0
USER_5033,91649.06,0
USER_5034,62018.2,0
USER_5035,82136.43,0
USER_5036,10509.45,0
USER_5037,62837.85,0
USER_5038,67268.23,1
USER_5039,34439.37,0
USER_5040,93636.06,1
USER_5041,99355.15,1
USER_5042,9710.6,1
USER_5043,81122.47,0
USER_5044,46650.15,0
USER_5045,63667.63,1
USER_5046,24224.48,0
USER_5047,89703.63,0
USER_5048,87255.67,0
USER_5049,7025.89,0
USER_5050,67700.74,0
USER_5051,45934.1,1
USER_5052,9132.03,1
USER_5053,33740.79,1
USER_5054,47042.47,0
USER_5055,8944.03,0
USER_5056,57525.43,0
USER_5057,89092.56,0
USER_5058,69481.06,0
USER_5059,79988.51,0
USER_5060,61180.27,0
USER_5061,62686.29,0
USER_5062,95129.18,1
USER_5063,15124.97,1
USER_5064,76831.54,1
USER_5065,86662.81,0
USER_5066,61388.87,1
USER_5067,68366.05,1
USER_5068,77565.57,0
USER_5069,7699.74,1
USER_5070,93855.43,0
USER_5071,27610.56,0
USER_5072,51507.46,0
USER_5073,84069.56,1
USER_5074,6010.97,0
USER_5075,21347.33,1
USER_5076,55580.27,1
USER_5077,25569.21,1
USER_5078,54060.14,1
USER_5079,61068.34,1
USER_5080,14782.26,0
USER_5081,67758.96,0
USER_5082,75949.86,1
USER_5083,3438.39,0
USER_5084,21746.2,0
USER_5085,16826.56,1
USER_5086,64905.41,0
USER_5087,7400.66,0
USER_5088,36321.59,0
USER_5089,70995.24,1
USER_5090,58025.55,0
USER_5091,48422.79,0
USER_5092,63431.74,0
USER_5093,55200.37,0
USER_5094,66392.18,0
USER_5095,21182.34,0
USER_5096,41204.18,1
USER_5097,2836.11,0
USER_5098,25358.83,0
USER_5099,48647.93,0
USER_5100,46605.82,1
USER_5101,38342.5,1
USER_5102,21623.88,1
USER_5103,44581.07,1
USER_5104,57996.48,0
USER_5105,13643.76,1
USER_5106,43005.22,0
USER_5107,67100.42,1
USER_5108,63644.37,0
USER_5109,33416.78,0
USER_5110,18452.79,0
USER_5111,64133.88,1
USER_5112,84441.18,1
USER_5113,90626.06,0
USER_5114,1282.07,1
USER_5115,91373.92,0
USER_5116,32334.29,0
USER_5117,92616.53,1
USER_5118,36201.2,0
USER_5119,62988.3,0
USER_5120,9950.45,0
USER_5121,79912.44,0
USER_5122,96429.24,0
USER_5123,79434.03,1
USER_5124,995.39,0
USER_5125,88664.58,0
USER_5126,63425.44,0
USER_5127,68791.07,0
USER_5129,83389.89,1
USER_5130,10004.84,0
USER_5131,18454.51,1
USER_5132,95954.7,0
USER_5133,94570.52,1
USER_5134,13801.1,0
USER_5135,59377.5,1
USER_5136,51188.86,0
USER_5137,64042.46,0
USER_5138,74395.14,1
USER_5139,53957.32,0
USER_5140,55669.44,0
USER_5141,77653.6,0
USER_5142,22827.07,1
USER_5143,95384.78,0
USER_5144,44476.62,0
USER_5145,93818.84,0
USER_5146,7486.44,1
USER_5147,97070.44,0
USER_5148,3714.68,1
USER_5149,61168.87,0
USER_5150,7092.48,1
USER_5151,96704.28,0
USER_5152,73913.92,1
USER_5153,73861.76,0
USER_5154,6355.46,0
USER_5155,61519.35,0
USER_5156,67269.41,1
USER_5157,19980.56,0
USER_5158,11246.86,1
USER_5159,17062.87,1
USER_5160,86530.8,0
USER_5161,50001.72,0
USER_5162,51357.76,1
USER_5163,92364.5,0
USER_5164,6703.8,1
USER_5165,71375.87,1
USER_5166,45071.94,1
USER_5167,83704.1,1
USER_5168,5410.11,0
USER_5169,42052.94,0
USER_5170,25300.18,1
USER_5171,21036.65,1
USER_5172,55268.69,1
USER_5173,86349.51,0
USER_5174,85536.48,0
USER_5175,74025.45,1
USER_5176,18435.94,1
USER_5177,3337.71,1
USER_5178,17111.0,0
USER_5179,82335.69,0
USER_5180,54883.88,1
USER_5181,15018.57,1
USER_5182,18890.0,1
USER_5183,97799.04,0
USER_5184,68166.84,0
USER_5185,59148.31,1
USER_5186,20622.9,0
USER_5187,81762.43,0
USER_5188,19614.22,0
USER_5189,34424.83,0
USER_5190,97238.44,1
USER_5191,66619.3,1
USER_5192,91697.4,0
USER_5193,25814.3,0
USER_5194,5234.99,0
USER_5195,5832.73,1
USER_5196,35104.84,0
USER_5197,53830.48,1
USER_5198,58553.21,0
USER_5199,46856.3,1
USER_5200,26417.79,1
USER_5201,59230.42,1
USER_5202,73278.79,0
USER_5203,37644.02,0
USER_5204,70049.82,1
USER_5205,31546.46,1
USER_5206,18515.54,1
USER_5207,71870.16,0
USER_5208,53177.0,0
USER_5209,3016.59,1
USER_5210,39303.57,1
USER_5211,36814.01,1
USER_5212,19339.27,1
USER_5213,62116.37,0
USER_5214,27721.38,1
USER_5215,6001.78,0
USER_5216,38155.32,1
USER_5217,17414.29,0
USER_5218,61562.59,1
USER_5219,23712.41,0
USER_5220,81231.54,0
USER_5221,67253.62,0
USER_5222,24819.27,1
USER_5223,29524.58,0
USER_5224,44146.51,1
USER_5225,98864.43,1
USER_5226,95274.69,1
USER_5227,43064.56,0
USER_5228,56620.6,0
USER_5230,24588.77,0
USER_5231,15847.56,0
USER_5232,16816.01,1
USER_5233,11222.02,1
USER_5234,19205.25,0
USER_5235,62077.6,0
USER_5236,9998.86,0
USER_5237,99687.95,1
USER_5238,56637.82,1
USER_5239,54256.8,1
USER_5240,11683.62,0
USER_5241,44380.24,0
USER_5242,71082.84,1
USER_5243,41113.7,1
USER_5244,99377.1,1
USER_5245,17853.89,0
USER_5246,73207.98,0
USER_5247,17953.04,0
USER_5248,34445.32,1
USER_5249,11989.0,0
USER_5250,68888.64,0
USER_5251,32198.97,0
USER_5252,22575.49,1
USER_5253,78721.7,1
USER_5254,10937.06,1
USER_5255,68697.63,1
USER_5256,91036.61,0
USER_5257,22079.26,0
USER_5258,92716.94,1
USER_5259,72429.78,0
USER_5260,84929.6,1
USER_5261,94891.89,0
USER_5262,43655.5,0
USER_5263,52296.21,0
USER_5264,59646.56,0
USER_5265,16443.04,0
USER_5266,65088.59,0
USER_5267,26385.43,0
USER_5268,96158.67,0
USER_5269,18166.59,0
USER_5270,22131.9,0
USER_5271,87876.29,1
USER_5272,58430.53,0
USER_5273,6064.15,0
USER_5274,87518.65,1
USER_5275,18089.0,0
USER_5276,33981.81,1
USER_5277,63564.23,0
USER_5278,31446.29,0
USER_5279,9658.53,0
USER_5280,50165.5,0
USER_5281,54613.76,0
USER_5282,38875.42,1
USER_5283,74979.82,1
